"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2021","104.07","105.97","105.97","101.22","35.67M","-1.89%"
"06/27/2021","106.07","106.95","107.10","103.61","44.48M","-1.15%"
"06/20/2021","107.30","104.10","108.13","103.93","48.44M","4.14%"
"06/13/2021","103.03","108.18","110.51","102.91","65.50M","-4.52%"
"06/06/2021","107.91","108.37","110.25","106.30","48.71M","-0.50%"
"05/30/2021","108.45","105.30","108.67","105.30","34.91M","4.49%"
"05/23/2021","103.79","104.95","105.83","102.57","42.88M","-0.32%"
"05/16/2021","104.12","109.09","110.88","101.97","60.27M","-4.89%"
"05/09/2021","109.47","111.44","113.11","105.44","56.84M","-0.50%"
"05/02/2021","110.02","103.98","110.67","103.22","49.44M","6.74%"
"04/25/2021","103.07","101.27","107.65","101.26","44.73M","1.50%"
"04/18/2021","101.55","103.27","103.83","100.14","41.78M","-1.37%"
"04/11/2021","102.96","103.67","105.33","101.29","40.19M","0.04%"
"04/04/2021","102.92","105.73","105.83","102.07","39.96M","-2.68%"
"03/28/2021","105.75","106.40","107.53","104.21","31.30M","-1.61%"
"03/21/2021","107.48","103.06","107.54","100.69","59.28M","3.97%"
"03/14/2021","103.38","111.53","111.90","102.74","63.10M","-7.33%"
"03/07/2021","111.56","109.86","112.70","107.88","76.35M","2.35%"
"02/28/2021","109.00","102.46","109.13","101.40","82.68M","9.00%"
"02/21/2021","100.00","96.99","104.96","96.46","71.84M","4.38%"
"02/14/2021","95.80","93.05","96.72","92.61","46.32M","3.51%"
"02/07/2021","92.55","90.29","92.73","89.81","42.70M","3.69%"
"01/31/2021","89.26","85.99","90.47","84.57","42.50M","4.77%"
"01/24/2021","85.20","90.62","92.91","84.92","48.55M","-7.12%"
"01/17/2021","91.73","93.50","95.56","89.83","36.52M","-0.39%"
"01/10/2021","92.09","89.12","96.32","88.57","55.48M","1.11%"
"01/03/2021","91.08","85.15","92.43","83.89","57.01M","7.85%"
"12/27/2020","84.45","85.61","86.63","83.96","31.98M","-1.03%"
"12/20/2020","85.33","84.35","86.83","83.53","30.58M","-2.13%"
"12/13/2020","87.19","93.40","93.70","86.26","73.05M","-5.69%"
"12/06/2020","92.45","91.82","94.56","89.37","49.73M","-0.89%"
"11/29/2020","93.28","90.01","93.45","86.90","53.75M","2.16%"
"11/22/2020","91.31","87.45","95.82","86.76","45.84M","6.43%"
"11/15/2020","85.79","86.24","89.18","83.06","61.01M","3.32%"
"11/08/2020","83.03","80.00","84.49","78.26","70.52M","16.70%"
"11/01/2020","71.15","70.70","73.59","69.40","50.00M","2.37%"
"10/25/2020","69.50","71.73","71.89","65.16","69.42M","-4.23%"
"10/18/2020","72.57","73.11","74.36","70.57","44.45M","-0.44%"
"10/11/2020","72.89","73.63","74.95","71.39","45.91M","-1.50%"
"10/04/2020","74.00","71.52","76.09","70.71","66.61M","3.95%"
"09/27/2020","71.19","73.64","74.76","68.82","58.68M","-0.89%"
"09/20/2020","71.83","76.24","77.53","70.50","68.28M","-8.16%"
"09/13/2020","78.21","77.48","79.48","75.96","57.97M","0.67%"
"09/06/2020","77.69","80.50","81.07","77.07","49.79M","-5.18%"
"08/30/2020","81.93","85.83","85.90","80.90","55.95M","-4.32%"
"08/23/2020","85.63","85.60","88.04","83.97","37.81M","0.65%"
"08/16/2020","85.08","90.35","91.58","83.51","44.45M","-5.83%"
"08/09/2020","90.35","87.94","93.01","87.60","39.94M","4.09%"
"08/02/2020","86.80","83.98","88.43","83.80","41.87M","3.41%"
"07/26/2020","83.94","89.76","91.17","81.51","50.01M","-6.87%"
"07/19/2020","90.13","86.83","92.74","84.80","53.62M","3.37%"
"07/12/2020","87.19","86.04","90.19","84.81","31.21M","2.30%"
"07/05/2020","85.23","89.50","90.25","82.50","34.43M","-3.49%"
"06/28/2020","88.31","86.91","90.77","86.36","27.50M","2.14%"
"06/21/2020","86.46","90.32","93.09","86.18","42.40M","-4.60%"
"06/14/2020","90.63","89.09","95.58","88.21","48.95M","-1.90%"
"06/07/2020","92.39","102.63","103.59","89.12","56.80M","-8.35%"
"05/31/2020","100.81","90.94","102.05","90.11","42.80M","9.93%"
"05/24/2020","91.70","92.49","94.69","89.26","43.91M","1.57%"
"05/17/2020","90.28","92.40","93.47","89.46","46.61M","1.26%"
"05/10/2020","89.16","94.21","94.60","86.02","48.86M","-6.61%"
"05/03/2020","95.47","88.76","95.56","87.69","54.30M","6.74%"
"04/26/2020","89.44","86.75","95.74","85.87","60.50M","2.79%"
"04/19/2020","87.01","82.66","88.79","79.25","69.10M","-0.18%"
"04/12/2020","87.17","87.18","87.50","78.81","71.06M","3.39%"
"04/05/2020","84.31","77.00","89.91","75.51","63.06M","12.25%"
"03/29/2020","75.11","68.01","78.99","67.02","89.49M","9.20%"
"03/22/2020","68.78","58.26","77.10","52.97","120.08M","15.81%"
"03/15/2020","59.39","72.57","78.49","51.60","122.00M","-28.81%"
"03/08/2020","83.42","82.23","88.01","72.86","120.87M","-12.48%"
"03/01/2020","95.32","94.02","99.02","92.21","76.01M","2.12%"
"02/23/2020","93.34","105.71","106.96","90.11","71.03M","-14.37%"
"02/16/2020","109.01","109.00","111.10","107.65","21.77M","-0.97%"
"02/09/2020","110.08","108.54","112.60","108.32","28.95M","1.05%"
"02/02/2020","108.94","106.95","110.67","105.40","36.71M","1.68%"
"01/26/2020","107.14","110.25","111.84","106.39","40.24M","-4.21%"
"01/19/2020","111.85","115.10","115.15","111.34","28.99M","-3.23%"
"01/12/2020","115.58","116.47","117.29","115.52","34.75M","-0.74%"
"01/05/2020","116.44","121.24","121.67","116.18","38.87M","-3.78%"
"12/29/2019","121.01","120.44","122.72","119.25","20.36M","0.59%"
"12/22/2019","120.30","119.31","121.42","119.15","15.30M","0.52%"
"12/15/2019","119.68","118.86","119.94","117.86","38.27M","1.46%"
"12/08/2019","117.96","116.52","119.54","116.13","28.09M","-0.04%"
"12/01/2019","118.01","117.98","119.29","115.70","30.45M","0.75%"
"11/24/2019","117.13","118.43","119.22","116.88","24.83M","-1.26%"
"11/17/2019","118.63","119.82","120.00","116.08","30.11M","-1.67%"
"11/10/2019","120.64","120.20","122.94","120.01","24.15M","-0.24%"
"11/03/2019","120.93","117.23","122.45","117.02","33.12M","4.06%"
"10/27/2019","116.21","119.08","119.51","114.02","29.18M","-2.07%"
"10/20/2019","118.67","115.55","118.85","115.55","19.71M","3.43%"
"10/13/2019","114.74","115.58","117.62","114.74","19.50M","-1.21%"
"10/06/2019","116.15","113.96","117.03","111.61","24.64M","2.02%"
"09/29/2019","113.85","118.54","119.46","110.42","33.94M","-4.01%"
"09/22/2019","118.60","123.55","125.00","118.45","30.09M","-4.60%"
"09/15/2019","124.32","124.86","125.27","122.56","37.50M","2.32%"
"09/08/2019","121.50","118.74","123.29","118.58","29.99M","2.74%"
"09/01/2019","118.26","115.77","119.07","114.55","20.26M","0.46%"
"08/25/2019","117.72","115.92","118.98","115.04","21.71M","2.21%"
"08/18/2019","115.18","117.13","118.74","114.35","28.19M","-0.54%"
"08/11/2019","115.81","123.01","123.14","115.36","29.49M","-5.40%"
"08/04/2019","122.42","119.19","123.89","116.95","36.18M","1.40%"
"07/28/2019","120.73","123.48","124.75","117.83","32.40M","-2.42%"
"07/21/2019","123.72","125.37","127.00","123.30","23.93M","-1.06%"
"07/14/2019","125.04","126.06","126.40","123.36","22.96M","-0.75%"
"07/07/2019","125.98","123.66","126.25","123.07","19.73M","1.98%"
"06/30/2019","123.54","125.36","125.84","122.33","17.46M","-0.72%"
"06/23/2019","124.44","124.54","125.38","122.89","25.91M","-0.39%"
"06/16/2019","124.93","120.72","126.20","120.38","35.01M","3.41%"
"06/09/2019","120.81","122.20","123.50","119.56","22.69M","-0.55%"
"06/02/2019","121.48","114.70","122.12","114.47","29.16M","6.70%"
"05/26/2019","113.85","118.88","119.32","113.72","28.30M","-4.09%"
"05/19/2019","118.71","120.71","121.94","116.86","31.08M","-1.50%"
"05/12/2019","120.52","121.91","122.49","119.88","36.92M","-1.21%"
"05/05/2019","121.99","117.50","122.32","116.50","51.71M","4.02%"
"04/28/2019","117.27","117.01","121.92","116.28","57.79M","0.15%"
"04/21/2019","117.10","120.78","122.28","115.65","61.40M","-2.30%"
"04/14/2019","119.86","120.02","122.54","119.10","46.76M","0.08%"
"04/07/2019","119.76","126.77","127.34","119.00","59.54M","-5.27%"
"03/31/2019","126.42","123.87","126.64","123.45","22.73M","2.63%"
"03/24/2019","123.18","122.93","124.91","122.02","21.02M","0.07%"
"03/17/2019","123.09","125.21","126.92","122.70","28.23M","-1.77%"
"03/10/2019","125.31","122.87","125.46","122.75","32.58M","3.03%"
"03/03/2019","121.62","122.67","124.70","119.20","36.66M","-0.34%"
"02/24/2019","122.03","119.41","122.04","118.49","30.08M","2.21%"
"02/17/2019","119.39","118.90","120.72","118.39","19.88M","0.03%"
"02/10/2019","119.35","116.93","120.39","116.39","27.81M","1.51%"
"02/03/2019","117.58","117.50","119.86","115.92","32.82M","-0.67%"
"01/27/2019","118.37","111.91","119.25","111.07","42.35M","4.55%"
"01/20/2019","113.22","113.12","114.78","110.42","28.06M","-1.01%"
"01/13/2019","114.37","111.34","114.65","110.17","29.80M","1.63%"
"01/06/2019","112.54","111.06","114.00","109.92","29.05M","1.55%"
"12/30/2018","110.82","109.15","111.68","107.10","27.14M","2.00%"
"12/23/2018","108.65","103.30","110.36","100.22","33.50M","4.26%"
"12/16/2018","104.21","113.44","114.97","102.91","58.79M","-8.45%"
"12/09/2018","113.83","115.30","117.72","111.67","34.72M","-1.44%"
"12/02/2018","115.49","120.77","122.43","113.03","36.36M","-2.90%"
"11/25/2018","118.94","114.60","119.73","114.02","33.50M","4.70%"
"11/18/2018","113.60","118.14","119.50","112.11","24.51M","-4.59%"
"11/11/2018","119.06","120.90","121.37","112.72","38.11M","-0.38%"
"11/04/2018","119.51","116.62","121.87","116.60","34.98M","4.17%"
"10/28/2018","114.73","112.04","117.11","107.54","44.01M","2.87%"
"10/21/2018","111.53","118.10","118.49","109.66","35.54M","-5.60%"
"10/14/2018","118.14","117.70","119.26","116.02","33.21M","0.31%"
"10/07/2018","117.77","124.05","127.60","116.18","35.61M","-6.03%"
"09/30/2018","125.33","123.11","125.90","123.11","24.42M","2.49%"
"09/23/2018","122.28","121.91","124.24","121.57","25.90M","0.95%"
"09/16/2018","121.13","117.61","121.32","117.28","34.93M","3.19%"
"09/09/2018","117.38","115.43","117.61","113.76","27.79M","2.43%"
"09/02/2018","114.60","118.93","119.63","113.39","24.04M","-3.26%"
"08/26/2018","118.46","119.36","121.34","118.09","21.33M","-0.46%"
"08/19/2018","119.01","118.00","119.54","117.33","22.29M","1.03%"
"08/12/2018","117.80","123.31","123.68","117.09","29.03M","-4.49%"
"08/05/2018","123.34","124.42","125.70","121.50","26.31M","-0.57%"
"07/29/2018","124.05","126.76","128.55","123.30","26.22M","-1.52%"
"07/22/2018","125.97","122.35","127.04","121.16","27.18M","3.03%"
"07/15/2018","122.27","123.01","123.88","119.67","24.39M","-1.43%"
"07/08/2018","124.04","125.00","128.51","122.97","23.42M","-0.08%"
"07/01/2018","124.14","125.28","126.69","123.19","18.94M","-1.81%"
"06/24/2018","126.43","124.43","127.73","121.93","26.22M","1.06%"
"06/17/2018","125.10","124.35","126.98","122.16","37.84M","0.85%"
"06/10/2018","124.04","126.77","128.38","123.84","35.23M","-1.90%"
"06/03/2018","126.44","124.53","127.98","121.55","31.36M","2.09%"
"05/27/2018","123.85","121.10","125.67","120.06","27.72M","1.36%"
"05/20/2018","122.19","128.79","130.39","121.22","31.39M","-4.43%"
"05/13/2018","127.86","130.25","131.08","127.80","28.45M","-1.52%"
"05/06/2018","129.84","126.59","130.76","123.63","40.92M","3.43%"
"04/29/2018","125.53","127.02","127.90","123.08","32.77M","-0.86%"
"04/22/2018","126.62","122.00","127.05","121.12","34.53M","3.52%"
"04/15/2018","122.31","120.60","125.00","119.77","34.94M","1.99%"
"04/08/2018","119.92","115.30","120.79","114.88","33.04M","4.50%"
"04/01/2018","114.76","113.89","117.89","110.54","32.97M","0.63%"
"03/25/2018","114.04","114.24","116.86","112.06","26.01M","0.94%"
"03/18/2018","112.98","115.07","118.11","112.70","28.74M","-2.10%"
"03/11/2018","115.40","117.50","118.35","114.56","38.15M","-1.55%"
"03/04/2018","117.22","111.40","117.39","111.02","37.36M","5.00%"
"02/25/2018","111.64","113.18","116.05","109.83","35.03M","-0.84%"
"02/18/2018","112.59","112.28","112.76","108.90","28.34M","0.40%"
"02/11/2018","112.14","114.80","115.85","110.84","33.81M","-1.20%"
"02/04/2018","113.50","116.99","119.27","108.02","66.22M","-4.28%"
"01/28/2018","118.58","130.06","131.58","117.64","45.09M","-9.61%"
"01/21/2018","131.19","131.30","132.67","130.34","28.77M","-0.08%"
"01/14/2018","131.30","133.67","133.88","130.21","23.83M","-1.72%"
"01/07/2018","133.60","127.86","133.85","127.63","33.41M","4.46%"
"12/31/2017","127.90","125.71","128.94","125.54","20.22M","2.16%"
"12/24/2017","125.19","125.23","126.20","125.05","12.82M","0.17%"
"12/17/2017","124.98","119.92","125.65","119.51","30.38M","4.38%"
"12/10/2017","119.73","120.29","121.11","118.68","29.59M","-0.16%"
"12/03/2017","119.92","119.81","122.30","118.96","25.63M","0.34%"
"11/26/2017","119.51","115.85","120.46","115.24","26.88M","2.57%"
"11/19/2017","116.51","114.77","116.85","114.44","14.93M","1.57%"
"11/12/2017","114.71","117.22","117.77","113.90","26.88M","-2.11%"
"11/05/2017","117.18","115.37","118.00","114.99","26.52M","1.90%"
"10/29/2017","114.99","113.17","116.97","112.84","28.13M","1.28%"
"10/22/2017","113.54","118.72","119.92","112.57","31.52M","-4.30%"
"10/15/2017","118.64","119.84","120.89","117.95","25.35M","-0.44%"
"10/08/2017","119.16","117.34","120.00","117.01","21.13M","1.82%"
"10/01/2017","117.03","116.42","118.69","115.53","20.63M","-0.40%"
"09/24/2017","117.50","117.23","118.33","116.73","24.61M","0.18%"
"09/17/2017","117.29","114.42","117.83","114.32","26.16M","2.32%"
"09/10/2017","114.63","111.83","115.34","111.52","31.18M","3.48%"
"09/03/2017","110.78","109.36","112.87","108.70","24.06M","1.86%"
"08/27/2017","108.76","108.54","109.16","107.04","19.21M","0.49%"
"08/20/2017","108.23","106.48","108.71","105.30","22.82M","1.64%"
"08/13/2017","106.48","109.26","109.82","105.50","25.12M","-2.52%"
"08/06/2017","109.23","109.81","111.44","109.13","21.17M","-0.80%"
"07/30/2017","110.11","108.39","111.19","108.15","32.19M","1.84%"
"07/23/2017","108.12","103.18","109.13","102.92","30.76M","4.72%"
"07/16/2017","103.25","104.32","105.37","103.15","25.52M","-1.14%"
"07/09/2017","104.44","103.44","104.75","102.55","21.01M","0.92%"
