"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2017","132.54","132.79","134.06","131.69","16.51M","0.19%"
"06/25/2017","132.29","136.48","136.90","132.28","29.25M","-3.03%"
"06/18/2017","136.43","134.15","137.00","133.49","34.85M","1.55%"
"06/11/2017","134.35","131.64","134.60","131.09","38.99M","2.14%"
"06/04/2017","131.53","129.97","131.70","129.80","30.11M","1.11%"
"05/28/2017","130.08","126.70","130.14","126.19","24.83M","2.49%"
"05/21/2017","126.92","126.63","128.15","126.33","22.10M","-0.06%"
"05/14/2017","127.00","124.41","128.37","124.33","37.10M","2.72%"
"05/07/2017","123.64","123.53","124.10","122.34","19.80M","0.11%"
"04/30/2017","123.51","123.40","123.95","122.86","21.07M","0.03%"
"04/23/2017","123.47","122.52","124.31","122.15","24.40M","1.40%"
"04/16/2017","121.76","125.02","125.81","120.95","38.20M","-2.58%"
"04/09/2017","124.99","124.87","125.65","123.95","19.71M","0.06%"
"04/02/2017","124.92","124.73","125.60","124.22","23.90M","0.30%"
"03/26/2017","124.55","125.16","126.14","124.03","24.63M","-0.74%"
"03/19/2017","125.48","128.04","128.45","125.13","38.68M","-2.01%"
"03/12/2017","128.06","125.83","129.00","125.79","44.11M","1.47%"
"03/05/2017","126.21","123.01","126.49","122.39","37.19M","1.95%"
"02/26/2017","123.79","122.13","124.45","121.94","36.77M","0.86%"
"02/19/2017","122.73","118.40","122.74","118.32","34.51M","3.26%"
"02/12/2017","118.86","115.28","118.90","115.22","33.04M","3.14%"
"02/05/2017","115.24","113.46","115.99","112.62","29.25M","1.41%"
"01/29/2017","113.64","113.40","113.66","112.43","37.86M","0.23%"
"01/22/2017","113.38","114.51","114.77","110.76","48.88M","-0.67%"
"01/15/2017","114.15","113.94","115.10","113.67","24.31M","-0.39%"
"01/08/2017","114.60","116.35","117.00","113.37","31.22M","-1.46%"
"01/01/2017","116.30","115.78","117.00","115.23","23.22M","0.95%"
"12/25/2016","115.21","115.89","116.16","114.97","15.01M","-0.65%"
"12/18/2016","115.96","116.07","116.66","113.88","25.53M","0.07%"
"12/11/2016","115.88","112.69","117.30","112.58","44.00M","3.22%"
"12/04/2016","112.26","112.40","113.20","109.32","39.19M","0.27%"
"11/27/2016","111.96","113.79","114.12","111.00","42.35M","-1.90%"
"11/20/2016","114.13","115.44","115.68","111.56","29.39M","-1.07%"
"11/13/2016","115.36","118.58","118.99","114.81","37.54M","-2.63%"
"11/06/2016","118.47","115.89","122.50","115.84","49.33M","2.92%"
"10/30/2016","115.11","115.28","116.23","114.50","36.12M","-0.19%"
"10/23/2016","115.33","113.93","116.55","113.09","34.53M","1.67%"
"10/16/2016","113.44","117.50","118.55","112.99","42.35M","-3.50%"
"10/09/2016","117.56","119.51","120.20","117.06","27.77M","-1.41%"
"10/02/2016","119.24","118.00","119.56","117.43","26.86M","0.94%"
"09/25/2016","118.13","118.63","119.52","117.04","30.56M","-0.57%"
"09/18/2016","118.81","118.36","119.84","117.64","27.10M","0.47%"
"09/11/2016","118.25","117.76","119.45","117.32","39.55M","0.02%"
"09/04/2016","118.23","119.78","119.97","118.18","22.82M","-0.91%"
"08/28/2016","119.32","119.30","120.67","118.60","24.95M","0.24%"
"08/21/2016","119.04","119.90","119.96","118.33","30.50M","-0.73%"
"08/14/2016","119.92","123.12","123.27","119.32","44.73M","-2.68%"
"08/07/2016","123.22","124.00","124.15","122.95","21.79M","-0.82%"
"07/31/2016","124.24","125.31","125.90","123.64","26.96M","-0.79%"
"07/24/2016","125.23","125.07","125.55","124.14","26.62M","0.16%"
"07/17/2016","125.03","123.00","126.07","122.44","36.66M","1.65%"
"07/10/2016","123.00","122.71","124.30","122.30","30.87M","0.12%"
"07/03/2016","122.85","121.36","123.23","121.34","30.86M","1.29%"
"06/26/2016","121.29","115.00","121.54","115.00","47.94M","4.89%"
"06/19/2016","115.63","116.60","117.38","115.00","37.63M","0.13%"
"06/12/2016","115.48","117.13","117.74","115.01","38.06M","-1.31%"
"06/05/2016","117.01","114.97","117.23","114.93","32.07M","1.96%"
"05/29/2016","114.76","113.26","115.39","112.07","29.05M","1.50%"
"05/22/2016","113.06","112.77","113.72","112.04","26.66M","0.37%"
"05/15/2016","112.64","113.39","114.63","111.76","39.39M","-0.81%"
"05/08/2016","113.56","112.98","115.00","112.73","35.49M","0.73%"
"05/01/2016","112.74","112.22","113.10","111.70","29.45M","0.59%"
"04/24/2016","112.08","113.31","113.56","111.51","32.17M","-1.09%"
"04/17/2016","113.32","110.00","114.19","109.67","41.91M","2.85%"
"04/10/2016","110.18","109.15","110.40","108.65","35.51M","0.99%"
"04/03/2016","109.10","108.82","109.84","107.88","39.56M","-0.08%"
"03/27/2016","109.19","108.41","109.56","107.69","33.81M","0.81%"
"03/20/2016","108.31","107.41","108.83","106.55","29.97M","0.75%"
"03/13/2016","107.50","107.92","108.35","106.36","46.11M","-0.19%"
"03/06/2016","107.71","106.00","107.99","105.49","40.41M","1.14%"
"02/28/2016","106.50","105.28","107.41","105.04","41.82M","0.68%"
"02/21/2016","105.78","104.44","106.92","102.97","39.79M","1.56%"
"02/14/2016","104.16","102.37","104.68","101.65","39.44M","2.30%"
"02/07/2016","101.82","100.31","103.51","99.98","55.70M","1.27%"
"01/31/2016","100.54","103.61","104.78","99.78","56.50M","-3.73%"
"01/24/2016","104.44","96.72","104.75","96.04","74.35M","7.95%"
"01/17/2016","96.75","97.93","98.41","94.28","44.79M","-0.26%"
"01/10/2016","97.00","98.24","99.47","96.08","46.01M","-1.18%"
"01/03/2016","98.16","101.71","101.81","97.85","46.12M","-4.44%"
"12/27/2015","102.72","103.18","104.34","102.69","16.73M","-0.96%"
"12/20/2015","103.72","102.34","103.91","100.85","21.98M","1.74%"
"12/13/2015","101.95","101.64","105.49","100.78","51.81M","0.27%"
"12/06/2015","101.68","102.61","103.49","101.43","37.49M","-1.23%"
"11/29/2015","102.95","102.48","103.00","100.31","43.01M","0.57%"
"11/22/2015","102.37","102.39","103.00","101.79","21.98M","-0.11%"
"11/15/2015","102.48","100.38","102.80","100.04","30.86M","2.60%"
"11/08/2015","99.88","101.39","102.36","99.74","33.46M","-2.00%"
"11/01/2015","101.92","101.18","102.49","100.84","30.89M","0.88%"
"10/25/2015","101.03","100.05","102.12","99.49","40.56M","0.72%"
"10/18/2015","100.31","98.05","100.88","97.07","40.93M","2.11%"
"10/11/2015","98.24","95.07","98.31","94.12","49.66M","3.01%"
"10/04/2015","95.37","94.19","95.96","92.58","42.60M","1.53%"
"09/27/2015","93.93","90.70","94.47","89.90","54.87M","3.22%"
"09/20/2015","91.00","93.87","94.60","90.76","41.48M","-2.56%"
"09/13/2015","93.39","92.90","96.19","92.51","43.08M","0.49%"
"09/06/2015","92.93","93.09","95.16","91.61","34.52M","1.77%"
"08/30/2015","91.31","94.88","95.17","90.57","55.22M","-4.06%"
"08/23/2015","95.17","91.08","96.40","81.79","76.38M","-0.41%"
"08/16/2015","95.56","98.44","100.12","95.51","48.92M","-3.29%"
"08/09/2015","98.81","99.57","100.06","97.41","30.65M","-0.04%"
"08/02/2015","98.85","100.00","101.00","98.16","29.76M","-1.36%"
"07/26/2015","100.21","98.97","100.98","97.92","36.08M","1.07%"
"07/19/2015","99.15","100.50","100.81","99.05","29.17M","-0.93%"
"07/12/2015","100.08","100.05","101.36","98.55","38.70M","0.55%"
"07/05/2015","99.53","97.71","99.89","96.64","35.07M","1.11%"
"06/28/2015","98.44","98.98","99.35","97.30","32.94M","-1.20%"
"06/21/2015","99.64","100.60","100.84","99.07","33.98M","-0.22%"
"06/14/2015","99.86","97.75","100.55","97.01","39.51M","1.54%"
"06/07/2015","98.35","98.60","99.80","97.80","39.82M","-0.24%"
"05/31/2015","98.59","100.28","100.60","98.20","36.60M","-1.55%"
"05/24/2015","100.14","101.23","101.70","99.83","32.87M","-1.19%"
"05/17/2015","101.35","102.37","104.48","101.33","38.44M","-0.93%"
"05/10/2015","102.30","101.32","102.32","100.28","29.91M","0.82%"
"05/03/2015","101.47","100.33","101.67","98.66","36.30M","1.34%"
"04/26/2015","100.13","101.16","101.60","98.77","41.95M","-0.94%"
"04/19/2015","101.08","100.26","101.53","99.91","31.88M","1.51%"
"04/12/2015","99.58","101.54","101.98","99.11","46.72M","-2.43%"
"04/05/2015","102.06","98.84","102.14","98.04","39.81M","2.43%"
"03/29/2015","99.64","101.24","101.86","98.61","31.55M","-0.70%"
"03/22/2015","100.34","102.47","103.35","99.56","41.67M","-2.01%"
"03/15/2015","102.40","99.74","102.90","99.13","42.30M","3.22%"
"03/08/2015","99.21","100.20","100.92","98.22","39.71M","-0.90%"
"03/01/2015","100.11","102.86","103.41","99.88","39.69M","-2.34%"
"02/22/2015","102.51","100.74","103.33","99.80","43.09M","2.24%"
"02/15/2015","100.26","99.39","100.94","99.11","36.62M","0.64%"
"02/08/2015","99.62","101.06","101.06","97.15","67.29M","-1.46%"
"02/01/2015","101.10","100.49","102.56","99.38","44.37M","0.96%"
"01/25/2015","100.14","101.80","102.93","100.09","46.42M","-2.02%"
"01/18/2015","102.20","101.55","103.83","100.26","51.33M","-1.77%"
"01/11/2015","104.04","105.17","106.33","101.95","50.81M","-0.86%"
"01/04/2015","104.94","104.48","106.50","102.94","40.73M","0.40%"
