"Date","Price","Open","High","Low","Vol.","Change %"
"09/23/2018","46.19","46.49","46.53","45.56","48.76M","-0.84%"
"09/16/2018","46.58","46.00","46.69","45.87","54.47M","1.28%"
"09/09/2018","45.99","45.91","46.31","45.61","46.97M","0.59%"
"09/02/2018","45.72","44.60","46.00","44.51","43.34M","2.58%"
"08/26/2018","44.57","46.05","46.05","44.39","60.02M","-2.32%"
"08/19/2018","45.63","46.68","46.87","45.58","51.64M","-2.08%"
"08/12/2018","46.60","46.05","46.73","45.65","44.16M","1.13%"
"08/05/2018","46.08","46.60","46.87","45.97","41.96M","-1.16%"
"07/29/2018","46.62","46.10","46.76","46.05","54.78M","0.89%"
"07/22/2018","46.21","45.28","46.59","44.61","67.35M","2.05%"
"07/15/2018","45.28","44.73","45.43","44.53","43.93M","1.21%"
"07/08/2018","44.74","44.54","45.00","44.34","37.61M","0.22%"
"07/01/2018","44.64","43.78","44.94","43.58","37.85M","1.78%"
"06/24/2018","43.86","43.16","44.10","42.99","65.55M","1.41%"
"06/17/2018","43.25","43.88","43.95","42.96","62.49M","-1.97%"
"06/10/2018","44.12","43.95","44.52","43.45","66.77M","0.39%"
"06/03/2018","43.95","43.36","44.00","43.04","54.93M","1.92%"
"05/27/2018","43.12","42.12","43.32","42.10","51.18M","1.70%"
"05/20/2018","42.40","42.31","42.60","41.93","44.38M","0.52%"
"05/13/2018","42.18","42.25","42.38","41.45","65.56M","0.09%"
"05/06/2018","42.14","42.34","42.49","41.67","47.95M","-0.52%"
"04/29/2018","42.36","43.50","43.69","41.52","70.59M","-2.19%"
"04/22/2018","43.31","43.74","44.10","41.91","74.52M","-0.98%"
"04/15/2018","43.74","44.65","45.03","43.58","49.86M","-1.73%"
"04/08/2018","44.51","44.03","44.69","43.72","50.28M","1.34%"
"04/01/2018","43.92","43.44","44.61","42.47","66.46M","1.13%"
"03/25/2018","43.43","42.61","43.92","42.25","49.63M","2.60%"
"03/18/2018","42.33","43.46","43.71","42.29","64.74M","-2.60%"
"03/11/2018","43.46","44.95","45.09","43.45","77.58M","-3.03%"
"03/04/2018","44.82","43.57","44.82","43.47","55.02M","2.52%"
"02/25/2018","43.72","44.23","44.39","42.82","69.21M","-0.73%"
"02/18/2018","44.04","44.75","44.83","43.22","47.59M","-2.09%"
"02/11/2018","44.98","43.56","45.64","43.37","71.98M","4.29%"
"02/04/2018","43.13","46.65","46.92","42.19","112.64M","-7.70%"
"01/28/2018","46.73","48.21","48.46","46.63","58.22M","-3.71%"
"01/21/2018","48.53","47.14","48.62","47.09","65.43M","2.91%"
"01/14/2018","47.16","46.15","47.25","46.14","56.74M","2.19%"
"01/07/2018","46.15","45.95","46.39","45.86","49.89M","0.17%"
"12/31/2017","46.07","45.91","46.22","45.34","49.33M","0.41%"
"12/24/2017","45.88","45.70","46.18","45.61","26.67M","0.64%"
"12/17/2017","45.59","46.20","46.38","45.55","40.78M","-1.30%"
"12/10/2017","46.19","45.18","46.42","44.92","66.33M","1.94%"
"12/03/2017","45.31","45.99","46.48","45.05","61.69M","-1.44%"
"11/26/2017","45.97","45.88","46.15","45.03","60.20M","0.20%"
"11/19/2017","45.88","45.65","46.05","45.42","40.87M","0.37%"
"11/12/2017","45.71","46.60","47.48","45.25","69.50M","-1.78%"
"11/05/2017","46.54","45.91","46.64","45.31","39.46M","1.24%"
"10/29/2017","45.97","46.00","46.17","45.63","33.88M","-0.22%"
"10/22/2017","46.07","46.38","46.76","45.91","49.24M","-0.67%"
"10/15/2017","46.38","46.12","46.79","46.10","43.84M","0.43%"
"10/08/2017","46.18","45.55","46.38","45.34","33.05M","1.52%"
"10/01/2017","45.49","45.05","45.74","44.74","52.46M","1.07%"
"09/24/2017","45.01","45.50","45.87","44.38","49.38M","-1.06%"
"09/17/2017","45.49","46.15","46.24","45.36","42.44M","-1.49%"
"09/10/2017","46.18","46.35","46.98","45.94","59.13M","-0.26%"
"09/03/2017","46.30","45.75","46.37","45.65","39.66M","1.14%"
"08/27/2017","45.78","45.63","45.80","45.25","44.58M","0.46%"
"08/20/2017","45.57","45.67","45.80","45.31","42.84M","-0.22%"
"08/13/2017","45.67","45.67","46.34","45.62","45.50M","0.18%"
"08/06/2017","45.59","45.52","45.90","45.33","38.87M","0.20%"
"07/30/2017","45.50","46.00","46.08","45.38","57.90M","-1.11%"
"07/23/2017","46.01","45.04","46.42","44.31","63.95M","2.18%"
"07/16/2017","45.03","44.66","45.07","44.55","39.19M","0.78%"
