"Date","Price","Open","High","Low","Vol.","Change %"
"06/25/2017","25.23","24.98","25.60","24.97","108.17M","1.12%"
"06/18/2017","24.95","25.13","25.53","24.84","168.95M","-0.52%"
"06/11/2017","25.08","26.47","26.79","24.43","265.43M","-5.25%"
"06/04/2017","26.47","26.53","26.82","26.08","151.56M","-0.26%"
"05/28/2017","26.54","26.00","26.64","25.98","89.29M","1.92%"
"05/21/2017","26.04","26.22","26.33","25.93","108.74M","-0.84%"
"05/14/2017","26.26","25.27","26.48","24.99","197.81M","4.04%"
"05/07/2017","25.24","25.50","25.68","25.12","109.57M","-1.02%"
"04/30/2017","25.50","25.03","25.53","25.03","90.32M","1.76%"
"04/23/2017","25.06","25.03","25.26","24.81","101.59M","0.32%"
"04/16/2017","24.98","24.39","25.04","24.38","94.41M","2.46%"
"04/09/2017","24.38","24.33","24.61","24.24","75.81M","0.33%"
"04/02/2017","24.30","24.03","24.33","23.79","110.77M","1.12%"
"03/26/2017","24.03","23.17","24.19","23.11","114.35M","3.58%"
"03/19/2017","23.20","23.38","23.48","23.18","106.28M","-0.43%"
"03/12/2017","23.30","23.33","23.73","23.24","140.14M","-0.30%"
"03/05/2017","23.37","23.33","23.48","23.18","117.33M","0.13%"
"02/26/2017","23.34","24.09","24.14","23.29","170.85M","-3.27%"
"02/19/2017","24.13","23.74","24.27","23.57","193.04M","4.37%"
"02/12/2017","23.12","22.77","23.26","22.52","139.95M","1.99%"
"02/05/2017","22.67","22.12","23.05","22.12","138.27M","2.26%"
"01/29/2017","22.17","21.88","22.38","21.88","130.91M","1.28%"
"01/22/2017","21.89","22.34","22.58","21.76","141.97M","-2.23%"
"01/15/2017","22.39","22.70","23.10","22.34","118.09M","0.04%"
"01/08/2017","22.38","22.78","23.09","22.36","126.59M","-1.63%"
"01/01/2017","22.75","23.08","23.21","22.67","104.94M","-1.26%"
"12/25/2016","23.04","23.10","23.33","22.94","61.50M","-0.60%"
"12/18/2016","23.18","23.61","24.00","23.07","102.03M","-2.03%"
"12/11/2016","23.66","23.36","24.16","23.34","154.87M","1.28%"
"12/04/2016","23.36","23.63","23.66","23.17","128.62M","-1.14%"
"11/27/2016","23.63","23.64","23.93","23.35","111.78M","-0.46%"
"11/20/2016","23.74","22.87","23.88","22.81","93.05M","3.89%"
"11/13/2016","22.85","23.72","24.02","22.71","205.23M","-3.75%"
"11/06/2016","23.74","23.21","24.03","23.05","170.10M","2.99%"
"10/30/2016","23.05","23.35","23.39","23.04","110.82M","-1.20%"
"10/23/2016","23.33","22.87","23.40","22.80","101.79M","2.41%"
"10/16/2016","22.78","22.88","23.11","22.60","109.84M","-0.18%"
"10/09/2016","22.82","22.92","22.99","22.36","126.39M","-0.35%"
"10/02/2016","22.90","23.94","24.19","22.72","154.97M","-4.74%"
"09/25/2016","24.04","24.10","24.16","23.54","109.37M","-0.33%"
"09/18/2016","24.12","24.21","24.29","23.84","99.23M","-0.70%"
"09/11/2016","24.29","23.60","24.32","23.57","139.86M","3.67%"
"09/04/2016","23.43","24.25","24.36","23.43","123.07M","-3.06%"
"08/28/2016","24.17","23.71","24.40","23.70","118.19M","1.94%"
"08/21/2016","23.71","24.35","24.38","23.63","150.92M","-2.31%"
"08/14/2016","24.27","24.60","25.06","24.00","227.84M","-1.46%"
"08/07/2016","24.63","24.67","24.93","24.35","112.03M","0.16%"
"07/31/2016","24.59","24.27","24.66","24.17","87.93M","1.11%"
"07/24/2016","24.32","24.52","24.69","24.16","80.00M","-0.82%"
"07/17/2016","24.52","24.55","24.73","24.38","72.86M","-0.16%"
"07/10/2016","24.56","24.56","24.78","24.31","121.32M","-0.20%"
"07/03/2016","24.61","24.25","24.66","24.23","115.28M","1.40%"
"06/26/2016","24.27","23.88","24.40","23.56","129.82M","1.17%"
"06/19/2016","23.99","23.77","24.24","23.50","133.10M","1.44%"
"06/12/2016","23.65","23.67","23.87","23.40","149.27M","-0.25%"
"06/05/2016","23.71","23.84","23.86","23.56","108.30M","0.38%"
"05/29/2016","23.62","23.53","23.68","23.38","85.48M","0.17%"
"05/22/2016","23.58","23.20","23.79","23.15","122.00M","1.25%"
"05/15/2016","23.29","21.62","23.38","20.91","280.54M","7.58%"
"05/08/2016","21.65","22.75","23.04","21.55","158.80M","-4.84%"
"05/01/2016","22.75","22.21","22.75","22.15","112.43M","2.06%"
"04/24/2016","22.29","22.85","23.30","22.12","103.70M","-2.71%"
"04/17/2016","22.91","23.02","23.36","22.75","99.20M","-0.48%"
"04/10/2016","23.02","22.67","23.14","22.46","109.27M","1.45%"
"04/03/2016","22.69","23.00","23.12","22.62","91.77M","-1.43%"
"03/27/2016","23.02","22.64","23.07","22.48","96.57M","1.54%"
"03/20/2016","22.67","22.34","22.89","22.32","88.04M","1.57%"
"03/13/2016","22.32","22.38","22.97","22.25","172.47M","-0.31%"
"03/06/2016","22.39","22.21","22.83","22.09","147.70M","0.58%"
"02/28/2016","22.26","22.21","22.43","21.63","152.39M","0.41%"
"02/21/2016","22.17","21.65","22.73","21.65","158.63M","2.88%"
"02/14/2016","21.55","22.20","22.27","20.78","201.73M","-2.31%"
"02/07/2016","22.06","22.17","22.38","21.56","197.93M","-1.21%"
"01/31/2016","22.33","21.97","22.64","21.67","202.98M","0.95%"
"01/24/2016","22.12","20.93","22.18","20.85","180.59M","5.84%"
"01/17/2016","20.90","20.75","21.09","20.07","155.12M","1.26%"
"01/10/2016","20.64","21.25","21.58","20.42","200.05M","-2.55%"
"01/03/2016","21.18","20.17","21.80","20.12","258.23M","3.67%"
"12/27/2015","20.43","20.19","20.62","20.17","76.79M","0.74%"
"12/20/2015","20.28","19.61","20.37","19.56","86.74M","3.36%"
"12/13/2015","19.62","19.77","20.28","19.58","205.00M","-0.86%"
"12/06/2015","19.79","19.86","20.24","19.60","156.18M","-0.50%"
"11/29/2015","19.89","19.96","20.02","19.44","201.04M","-0.35%"
"11/22/2015","19.96","20.10","20.24","19.95","108.58M","-0.30%"
"11/15/2015","20.02","18.80","20.49","18.79","230.45M","6.43%"
"11/08/2015","18.81","19.50","19.59","18.77","140.43M","-3.98%"
"11/01/2015","19.59","19.10","19.73","18.92","149.60M","2.67%"
"10/25/2015","19.08","19.47","19.48","19.05","185.54M","-1.80%"
"10/18/2015","19.43","19.60","19.99","19.41","206.99M","-1.02%"
"10/11/2015","19.63","22.22","22.65","19.46","503.55M","-11.70%"
"10/04/2015","22.23","21.74","22.34","21.71","100.89M","2.63%"
"09/27/2015","21.66","21.20","21.66","21.08","119.80M","1.88%"
"09/20/2015","21.26","21.25","21.49","20.97","107.75M","0.71%"
"09/13/2015","21.11","21.55","21.76","21.09","118.38M","-2.04%"
"09/06/2015","21.55","21.74","22.34","21.28","149.27M","1.17%"
"08/30/2015","21.30","21.61","21.67","21.09","146.52M","-1.62%"
"08/23/2015","21.65","21.25","22.06","20.50","237.55M","-2.39%"
"08/16/2015","22.18","23.94","24.08","22.18","212.58M","-8.08%"
"08/09/2015","24.13","23.83","24.26","23.72","105.95M","1.60%"
"08/02/2015","23.75","23.95","24.56","23.72","101.66M","-1.00%"
"07/26/2015","23.99","23.79","24.21","23.67","96.79M","0.54%"
"07/19/2015","23.86","24.45","24.61","23.83","86.08M","-2.45%"
"07/12/2015","24.46","24.50","24.71","24.40","81.25M","0.37%"
"07/05/2015","24.37","23.79","24.62","23.79","135.07M","1.75%"
"06/28/2015","23.95","23.93","24.19","23.45","109.95M","-0.37%"
"06/21/2015","24.04","24.33","24.40","23.94","101.69M","-0.87%"
"06/14/2015","24.25","24.07","24.49","23.90","127.24M","0.46%"
"06/07/2015","24.14","24.48","24.56","24.11","131.43M","-0.86%"
"05/31/2015","24.35","24.90","25.07","24.33","111.47M","-1.66%"
"05/24/2015","24.76","25.26","25.28","24.72","86.88M","-2.10%"
"05/17/2015","25.29","26.46","26.65","25.19","164.62M","-4.24%"
"05/10/2015","26.41","26.11","26.49","25.96","100.21M","0.88%"
"05/03/2015","26.18","26.33","26.51","25.72","86.67M","-0.08%"
"04/26/2015","26.20","26.59","26.62","25.86","96.75M","-1.54%"
"04/19/2015","26.61","26.13","26.98","25.85","110.94M","2.50%"
"04/12/2015","25.96","26.80","26.99","25.85","108.80M","-3.42%"
"04/05/2015","26.88","26.82","27.13","26.72","87.26M","-0.11%"
"03/29/2015","26.91","27.23","27.68","26.81","76.18M","-0.77%"
"03/22/2015","27.12","27.73","27.97","26.88","97.49M","-2.27%"
"03/15/2015","27.75","27.48","27.83","27.05","123.46M","1.65%"
"03/08/2015","27.30","27.53","27.78","26.85","81.39M","-0.84%"
"03/01/2015","27.53","27.96","28.00","27.40","91.40M","-1.61%"
"02/22/2015","27.98","28.13","28.29","27.76","91.51M","-0.43%"
"02/15/2015","28.10","28.48","28.77","27.52","130.82M","-1.75%"
"02/08/2015","28.60","28.99","29.14","28.41","88.74M","-1.75%"
"02/01/2015","29.11","28.26","29.33","27.98","104.55M","2.75%"
"01/25/2015","28.33","29.44","29.72","28.30","100.28M","-3.97%"
"01/18/2015","29.50","28.94","29.75","28.52","92.15M","2.01%"
"01/11/2015","28.92","29.79","30.32","28.74","136.09M","-2.89%"
"01/04/2015","29.78","28.57","30.22","28.50","134.76M","4.02%"
